Cave	RefPassage	RefStation	Passage	Station	Start	End	Depth	Length	Azimuth	Inclination	LRUDs	Left	Right	Up	Down	ProfileX	ProfileY	Profile	Instrument	Direction	Weight	Loop	Colour	Level	Date	Surveyor	Title	Info	Material	Tasks	Comment	RefCave	RefX	RefY	RefZ	X	Y	Z	State
1323/42	170	9	176	1	0	0	0.00	3.74	308	110	0	3.00	5.00	30.00	4.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							107.59	335.55	-649.56	103.95	336.11	-650.14	
1323/42	176	1	176	2	0	0	0.00	3.71	308	200	0	0.00	1.50	5.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							103.95	336.11	-650.14	103.95	336.11	-653.85	
1323/42	176	2	176	3	0	0	0.00	5.88	12	129	0	1.00	6.00	3.00	1.50	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							103.95	336.11	-653.85	105.08	341.25	-656.43	
1323/42	176	3	176	4	0	0	0.00	6.94	162	95	0	3.00	5.00	1.50	0.30	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							105.08	341.25	-656.43	108.80	335.44	-655.88	
1323/42	176	4	176	5	0	0	0.00	4.16	44	116	0	0.00	1.00	1.00	5.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							108.80	335.44	-655.88	111.44	338.47	-656.92	
1323/42	176	5	176	6	0	0	0.00	6.76	65	153	0	0.30	0.50	20.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							111.44	338.47	-656.92	115.38	340.73	-661.90	
1323/42	176	6	176	7	0	0	0.00	8.24	62	58	0	1.00	0.00	7.00	2.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							115.38	340.73	-661.90	120.84	344.23	-656.87	
1323/42	176	7	176	8	0	0	0.00	6.14	43	87	0	0.00	2.00	5.00	4.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0	P10						120.84	344.23	-656.87	124.72	348.81	-655.63	
1323/42	176	8	176	9	0	0	0.00	3.29	43	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							124.72	348.81	-655.63	124.72	348.81	-658.92	
1323/42	176	9	176	10	0	0	0.00	2.01	145	106	0	0.50	1.00	4.00	5.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							124.72	348.81	-658.92	126.20	347.47	-659.10	
1323/42	176	10	176	11	0	0	0.00	6.21	145	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							126.20	347.47	-659.10	126.20	347.47	-665.31	
1323/42	176	8	177	1	0	0	0.00	3.23	98	120	0	0.40	0.00	7.00	3.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							124.72	348.81	-655.63	127.78	348.82	-656.62	
1323/42	177	1	177	2	0	0	0.00	7.48	66	90	0	0.00	2.00	3.00	1.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							127.78	348.82	-656.62	134.22	352.39	-655.46	
1323/42	177	2	177	3	0	0	0.00	5.09	53	52	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							134.22	352.39	-655.46	137.02	354.81	-651.98	
1323/42	177	2	178	1	0	0	0.00	2.52	5	92	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0	P15						134.22	352.39	-655.46	134.48	354.87	-655.14	
1323/42	178	1	178	2	0	0	0.00	15.07	5	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	9	11	09/01/2003	0							134.48	354.87	-655.14	134.48	354.87	-670.21	
1323/42	129	1	180	1	0	0	0.00	9.45	103	87	0	10.00	2.00	10.00	2.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							203.66	438.02	-642.58	212.86	437.33	-640.67	
1323/42	180	1	180	2	0	0	0.00	1.39	103	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							212.86	437.33	-640.67	212.86	437.33	-639.28	
1323/42	180	2	180	3	0	0	0.00	5.66	90	80	0	3.00	3.00	3.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							212.86	437.33	-639.28	218.18	438.03	-637.54	
1323/42	180	3	180	4	0	0	0.00	6.19	125	93	0	3.00	4.00	2.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0	Querung						218.18	438.03	-637.54	223.78	435.53	-636.86	
1323/42	180	4	180	5	0	0	0.00	3.72	80	35	0	2.00	1.00	2.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							223.78	435.53	-636.86	225.64	436.08	-633.69	
1323/42	180	5	180	6	0	0	0.00	3.80	99	80	0	2.00	3.00	3.00	0.50	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							225.64	436.08	-633.69	229.24	436.03	-632.52	
1323/42	180	6	180	7	0	0	0.00	2.92	99	0	0	5.00	5.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							229.24	436.03	-632.52	229.24	436.03	-629.60	
1323/42	180	7	180	8	0	0	0.00	8.08	210	76	0	10.00	10.00	4.00	3.00	0.00	0.00	0	4	1	0	0	7	5	09/01/2003	0							229.24	436.03	-629.60	227.87	428.67	-626.64	
1323/42	180	8	180	9	0	0	0.00	15.82	269	82	0	10.00	2.00	3.00	1.00	0.00	0.00	0	4	-1	0	0	7	5	09/01/2003	0							227.87	428.67	-626.64	214.29	421.95	-622.24	
1323/42	180	9	180	10	0	0	0.00	9.89	245	61	0	4.00	4.00	1.00	1.00	0.00	0.00	0	4	-2	0	0	7	5	09/01/2003	0							214.29	421.95	-622.24	208.89	415.96	-616.57	
1323/42	180	10	180	11	0	0	0.00	9.33	264	65	0	0.00	2.00	20.00	1.00	0.00	0.00	0	4	-2	0	0	7	5	09/01/2003	0							208.89	415.96	-616.57	202.08	411.90	-611.70	
1323/42	180	11	180	12	0	0	0.00	4.65	275	72	0	1.00	2.00	1.00	0.50	0.00	0.00	0	4	-2	0	0	7	5	09/01/2003	0							202.08	411.90	-611.70	198.16	410.40	-609.73	
1323/42	125	25	181	1	0	0	0.00	10.43	264	97	0	0.00	1.00	20.00	2.00	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							204.77	469.35	-686.39	195.85	464.02	-685.90	
1323/42	125	28	182	1	0	0	0.00	4.90	158	112	0	2.00	4.00	40.00	4.00	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							190.96	471.23	-742.19	193.80	467.36	-743.10	
1323/42	182	1	182	2	0	0	0.00	3.79	57	129	0	0.50	0.20	2.00	3.00	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							193.80	467.36	-743.10	196.50	469.41	-744.77	
1323/42	182	2	182	3	0	0	0.00	4.12	47	165	0	0.50	0.50	2.00	0.50	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							196.50	469.41	-744.77	197.99	470.96	-748.27	
1323/42	125	35	183	1	0	0	0.00	4.54	74	76	0	2.00	5.00	30.00	2.00	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							201.16	496.58	-759.33	205.07	498.14	-757.66	
1323/42	183	1	183	2	0	0	0.00	8.23	0	54	0	1.50	3.00	40.00	1.00	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							205.07	498.14	-757.66	205.24	504.30	-752.23	
1323/42	183	2	183	3	0	0	0.00	8.94	399	81	0	0.00	3.00	10.00	2.00	0.00	0.00	0	4	1	0	0	15	5	09/02/2003	0							205.24	504.30	-752.23	205.34	512.82	-749.61	
1323/42	183	3	183	4	84234	85582	0.00	13.48	390	150	0	2.00	0.00	10.00	3.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0	P 8						205.34	512.82	-749.61	204.22	522.26	-759.12	
1323/42	183	4	183	5	85590	86575	0.00	9.85	363	162	0	0.00	1.50	10.00	1.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							204.22	522.26	-759.12	201.37	526.99	-767.25	
1323/42	183	5	183	6	86575	87187	0.00	6.12	15	122.5	0	1.00	1.00	5.00	0.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							201.37	526.99	-767.25	202.92	532.50	-769.36	
1323/42	183	6	183	7	87187	87620	0.00	4.33	0	107	0	1.50	2.00	2.00	1.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							202.92	532.50	-769.36	203.08	536.79	-769.84	
1323/42	183	7	183	8	87621	87959	0.00	3.38	15	102	0	2.00	0.50	0.50	2.00	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							203.08	536.79	-769.84	204.00	540.03	-769.94	
1323/42	183	8	183	9	87959	88274	0.00	3.15	15	200	0	0.50	0.50	0.50	0.50	0.00	0.00	0	6	1	0	0	15	5	09/12/2007	0							204.00	540.03	-769.94	204.00	540.03	-773.09	
1323/42	183	5	183	5a	88276	89488	0.00	12.12	223	113	0	1.00	1.00	10.00	4.00	0.00	0.00	0	6	-1	0	0	15	5	09/12/2007	0							201.37	526.99	-767.25	196.76	516.10	-769.70	
1323/42	180	8	184	1	0	0	0.00	18.91	130	68	0	5.00	4.00	5.00	2.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0	Stuwwel-Petr, P24						227.87	428.67	-626.64	242.38	420.77	-617.55	
1323/42	184	1	184	2	0	0	0.00	12.40	123	72	0	5.00	3.00	1.00	0.50	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0	Jackpot						242.38	420.77	-617.55	252.73	416.53	-612.29	
1323/42	184	2	184	3	0	0	0.00	8.34	124	77	0	5.00	1.00	3.00	1.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							252.73	416.53	-612.29	259.88	413.47	-609.35	
1323/42	184	3	184	4	0	0	0.00	10.18	43	106	0	2.00	3.00	20.00	2.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							259.88	413.47	-609.35	266.41	421.18	-610.31	
1323/42	184	4	184	5	0	0	0.00	9.49	44	101	0	0.50	0.30	10.00	2.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							266.41	421.18	-610.31	272.63	428.30	-610.45	
1323/42	184	1	185	1	0	0	0.00	5.36	24	131	0	0.50	3.00	10.00	20.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							242.38	420.77	-617.55	244.24	425.11	-620.05	
1323/42	185	1	185	2	0	0	0.00	4.32	205	200	0	0.50	3.00	3.00	0.00	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							244.24	425.11	-620.05	244.24	425.11	-624.37	
1323/42	185	2	185	3	0	0	0.00	7.12	205	126	0	0.50	0.50	3.00	1.00	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							244.24	425.11	-624.37	243.51	418.64	-627.19	
1323/42	185	3	185	4	0	0	0.00	7.68	196	96	0	2.00	0.50	10.00	1.00	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							243.51	418.64	-627.19	243.73	411.00	-626.71	
1323/42	185	4	185	5	0	0	0.00	3.83	204	105	0	1.50	0.00	4.00	4.00	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							243.73	411.00	-626.71	243.36	407.22	-627.01	
1323/42	185	5	185	6	0	0	0.00	10.07	200	124	0	4.00	1.00	10.00	2.00	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							243.36	407.22	-627.01	243.05	397.89	-630.71	
1323/42	185	6	185	7	0	0	0.00	3.88	116	88.5	0	1.00	1.00	5.00	1.50	0.00	0.00	0	6	1	0	0	7	5	08/24/2004	0							243.05	397.89	-630.71	246.70	396.82	-630.01	
1323/42	184	3	186	1	0	0	0.00	6.42	125	49	0	5.00	3.00	1.00	2.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							259.88	413.47	-609.35	263.95	411.65	-604.75	
1323/42	186	1	186	2	0	0	0.00	12.03	112	66	0	7.00	0.00	2.00	1.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							263.95	411.65	-604.75	274.03	409.44	-598.64	
1323/42	186	2	186	3	0	0	0.00	6.33	246	95	0	3.00	2.00	20.00	1.00	0.00	0.00	0	4	-1	0	0	7	5	09/03/2003	0							274.03	409.44	-598.64	269.75	404.84	-598.15	
1323/42	184	2	187	1	0	0	0.00	11.20	76	114	0	1.00	1.00	0.00	1.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0	P8						252.73	416.53	-612.29	262.96	420.26	-614.73	
1323/42	187	1	187	2	0	0	0.00	10.20	44	153	0	2.00	5.00	10.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							262.96	420.26	-614.73	267.47	425.42	-622.25	
1323/42	187	2	187	3	0	0	0.00	3.75	44	200	0	2.00	1.00	14.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							267.47	425.42	-622.25	267.47	425.42	-626.00	
1323/42	187	3	187	4	0	0	0.00	4.34	356	97	0	1.00	1.00	0.00	0.00	0.00	0.00	0	4	-1	0	0	7	5	09/03/2003	0	P16						267.47	425.42	-626.00	264.81	428.82	-625.80	
1323/42	187	4	187	5	0	0	0.00	15.22	356	200	0	0.00	0.00	0.00	0.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							264.81	428.82	-625.80	264.81	428.82	-641.02	
1323/42	184	4	188	1	0	0	0.00	4.35	6	84	0	0.80	0.00	10.00	10.00	0.00	0.00	0	4	1	0	0	7	5	09/03/2003	0							266.41	421.18	-610.31	266.92	425.35	-609.23	
1323/42	148	21	190	1	0	0	0.00	11.45	219	72	0	4.00	2.00	6.00	0.50	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0	Halle über Frankenloch						-248.84	65.30	-529.88	-252.14	55.52	-525.02	
1323/42	190	1	190	2	0	0	0.00	10.15	273	74	0	0.00	8.00	2.50	1.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-252.14	55.52	-525.02	-260.71	51.93	-521.00	
1323/42	190	2	190	3	0	0	0.00	11.62	262	64	0	8.00	4.00	1.50	0.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-260.71	51.93	-521.00	-268.95	46.65	-514.79	
1323/42	190	3	190	4	0	0	0.00	9.98	227	88	0	0.00	0.50	2.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-268.95	46.65	-514.79	-273.21	37.86	-512.93	
1323/42	190	4	190	5	0	0	0.00	8.40	240	64	0	0.50	0.00	0.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-273.21	37.86	-512.93	-277.52	32.26	-508.44	
1323/42	190	5	190	6	0	0	0.00	4.14	242	88	0	0.00	2.00	6.00	1.50	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-277.52	32.26	-508.44	-280.09	29.12	-507.67	
1323/42	190	6	190	7	0	0	0.00	7.94	276	122	0	2.00	0.00	2.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-280.09	29.12	-507.67	-287.09	26.57	-510.35	
1323/42	190	7	190	8	0	0	0.00	4.06	235	109	0	1.50	2.00	4.00	1.50	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-287.09	26.57	-510.35	-289.28	23.21	-510.92	
1323/42	190	8	190	9	0	0	0.00	10.56	193	49	0	0.00	1.50	10.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0	E7						-289.28	23.21	-510.92	-288.67	15.91	-503.35	
1323/42	190	9	190	10	0	0	0.00	9.49	260	69	0	0.00	3.00	6.00	1.50	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-288.67	15.91	-503.35	-295.57	11.18	-498.93	
1323/42	190	10	190	11	0	0	0.00	4.29	256	101	0	1.00	2.00	2.00	0.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-295.57	11.18	-498.93	-298.93	8.54	-498.99	
1323/42	190	11	190	12	0	0	0.00	11.38	265	123	0	1.50	3.00	6.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0							-298.93	8.54	-498.99	-308.13	3.25	-503.00	
1323/42	190	12	190	13	0	0	0.00	7.81	286	120	0	2.00	0.00	0.00	0.00	0.00	0.00	0	4	-1	0	0	3	5	09/03/2003	0	P12						-308.13	3.25	-503.00	-315.40	1.83	-505.41	
1323/42	190	13	190	14	0	0	0.00	8.72	278	137	0	0.00	2.00	2.00	8.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-315.40	1.83	-505.41	-322.30	-0.44	-510.18	
1323/42	190	14	190	15	0	0	0.00	5.66	273	185	0	2.00	5.00	6.00	6.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-322.30	-0.44	-510.18	-323.52	-0.95	-515.68	
1323/42	190	15	190	16	0	0	0.00	10.48	205	125	0	4.00	0.00	8.00	3.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-323.52	-0.95	-515.68	-324.54	-10.55	-519.68	
1323/42	190	16	190	17	0	0	0.00	10.51	248	29	0	0.30	0.80	0.50	3.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0	E10						-324.54	-10.55	-519.68	-327.79	-13.83	-510.26	
1323/42	190	17	190	18	0	0	0.00	6.20	310	64	0	2.00	0.00	0.70	1.80	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-327.79	-13.83	-510.26	-332.92	-12.87	-506.94	
1323/42	190	18	190	19	0	0	0.00	6.14	265	101	0	0.60	0.00	3.00	1.50	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-332.92	-12.87	-506.94	-338.23	-15.93	-507.04	
1323/42	190	19	190	20	0	0	0.00	3.62	250	69	0	0.20	0.70	3.00	3.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-338.23	-15.93	-507.04	-340.54	-18.12	-505.35	
1323/42	190	20	190	21	0	0	0.00	1.81	300	131	0	0.80	0.00	4.00	1.50	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-340.54	-18.12	-505.35	-342.14	-18.08	-506.20	
1323/42	190	21	190	22	0	0	0.00	4.56	253	103	0	0.50	0.50	4.00	2.50	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-342.14	-18.08	-506.20	-345.58	-21.04	-506.41	
1323/42	190	22	190	23	0	0	0.00	3.25	300	103	0	2.50	0.00	4.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-345.58	-21.04	-506.41	-348.81	-20.95	-506.56	
1323/42	190	23	190	24	0	0	0.00	4.26	367	77	0	0.80	0.00	2.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-348.81	-20.95	-506.56	-350.68	-17.45	-505.06	
1323/42	190	24	190	25	0	0	0.00	4.27	296	97	0	0.80	0.00	0.50	0.70	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-350.68	-17.45	-505.06	-354.93	-17.60	-504.86	
1323/42	190	25	190	26	0	0	0.00	7.16	262	98	0	1.00	0.20	0.60	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/04/2003	0							-354.93	-17.60	-504.86	-360.94	-21.44	-504.64	
1323/42	190	26	190	27	0	0	0.00	1.58	201	85	0	0.30	0.70	1.50	1.80	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-360.94	-21.44	-504.64	-361.00	-22.97	-504.27	
1323/42	190	27	190	28	0	0	0.00	5.78	252	106	0	0.00	1.00	1.50	3.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-361.00	-22.97	-504.27	-365.29	-26.78	-504.81	
1323/42	190	28	190	29	0	0	0.00	4.00	278	116	0	2.00	0.00	1.00	1.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0	Zick-Zack-Mäander						-365.29	-26.78	-504.81	-368.96	-27.99	-505.80	
1323/42	190	29	190	30	0	0	0.00	5.40	120	106	0	0.80	0.30	2.00	2.50	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-368.96	-27.99	-505.80	-363.91	-29.79	-506.31	
1323/42	190	30	190	31	0	0	0.00	1.47	145	48	0	0.30	1.20	3.00	3.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-363.91	-29.79	-506.31	-363.17	-30.46	-505.24	
1323/42	190	31	190	32	0	0	0.00	6.70	236	97	0	0.60	0.00	2.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-363.17	-30.46	-505.24	-366.89	-35.99	-504.93	
1323/42	190	32	190	33	0	0	0.00	4.85	121	53	0	0.40	2.00	0.00	5.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0	Flintstone-Halle						-366.89	-35.99	-504.93	-363.54	-37.24	-501.67	
1323/42	190	33	190	34	0	0	0.00	11.73	188	49	0	0.60	0.00	0.00	0.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0	E8						-363.54	-37.24	-501.67	-362.23	-45.28	-493.26	
1323/42	190	34	190	35	0	0	0.00	5.45	111	99	0	0.00	0.80	2.00	3.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-362.23	-45.28	-493.26	-356.91	-46.36	-493.18	
1323/42	190	35	190	36	0	0	0.00	6.41	222	77	0	0.00	1.50	8.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-356.91	-46.36	-493.18	-359.09	-51.93	-490.92	
1323/42	190	36	190	37	0	0	0.00	7.26	245	79	0	0.30	0.60	6.00	1.20	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-359.09	-51.93	-490.92	-363.68	-57.01	-488.58	
1323/42	190	37	190	38	0	0	0.00	3.51	219	53	0	0.50	0.30	1.50	1.80	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-363.68	-57.01	-488.58	-364.50	-59.46	-486.22	
1323/42	190	38	190	39	0	0	0.00	6.25	210	96	0	0.70	0.30	3.00	1.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-364.50	-59.46	-486.22	-365.64	-65.58	-485.83	
1323/42	190	39	190	40	0	0	0.00	2.23	79	105	0	0.00	0.50	2.00	0.60	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-365.64	-65.58	-485.83	-363.53	-64.92	-486.00	
1323/42	190	40	190	41	0	0	0.00	4.01	110	102	0	0.60	0.00	1.50	0.50	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-363.53	-64.92	-486.00	-359.60	-65.65	-486.13	
1323/42	190	41	190	42	0	0	0.00	4.27	68	102	0	0.30	0.50	1.00	0.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-359.60	-65.65	-486.13	-355.82	-63.70	-486.26	
1323/42	190	42	190	43	0	0	0.00	8.24	58	92	0	0.50	1.20	1.80	0.50	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-355.82	-63.70	-486.26	-349.25	-58.89	-485.23	
1323/42	190	43	190	44	0	0	0.00	2.71	162	63	0	0.00	1.20	0.60	0.60	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-349.25	-58.89	-485.23	-348.03	-60.79	-483.75	
1323/42	190	44	190	45	0	0	0.00	6.56	120	99	0	0.00	1.00	0.00	0.60	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-348.03	-60.79	-483.75	-341.87	-62.98	-483.65	
1323/42	190	45	190	46	0	0	0.00	9.96	195	71	0	1.20	0.20	1.20	0.50	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-341.87	-62.98	-483.65	-341.41	-71.88	-479.28	
1323/42	190	46	190	47	0	0	0.00	6.32	127	104	0	0.00	1.20	0.00	1.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-341.41	-71.88	-479.28	-335.76	-74.63	-479.67	
1323/42	190	47	190	48	0	0	0.00	7.45	166	97	0	1.00	0.60	0.00	0.60	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-335.76	-74.63	-479.67	-332.16	-81.11	-479.32	
1323/42	190	48	190	49	0	0	0.00	7.29	233	58	0	1.00	0.00	2.00	2.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-332.16	-81.11	-479.32	-335.14	-86.02	-474.87	
1323/42	190	49	190	50	0	0	0.00	12.39	183	89	0	2.00	5.00	1.80	1.00	0.00	0.00	0	4	-1	0	0	3	5	09/05/2003	0							-335.14	-86.02	-474.87	-332.25	-97.84	-472.74	
1323/42	190	50	190	51	0	0	0.00	8.13	135	45	0	1.00	2.00	6.00	1.20	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0	E6						-332.25	-97.84	-472.74	-327.85	-100.74	-466.58	
1323/42	190	51	190	52	0	0	0.00	5.31	14	10	0	0.00	0.00	1.00	3.00	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-327.85	-100.74	-466.58	-327.65	-99.94	-461.33	
1323/42	190	52	190	53	0	0	0.00	15.88	136	99	0	0.00	1.00	0.00	1.00	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-327.65	-99.94	-461.33	-314.58	-108.86	-461.08	
1323/42	190	53	190	54	0	0	0.00	7.13	155	91	0	1.00	0.50	0.50	0.30	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-314.58	-108.86	-461.08	-310.19	-114.36	-460.08	
1323/42	190	54	190	55	0	0	0.00	1.38	176	105	0	1.20	0.00	1.50	2.50	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-310.19	-114.36	-460.08	-309.73	-115.65	-460.19	
1323/42	190	55	190	56	0	0	0.00	6.17	208	107	0	1.00	2.00	0.50	1.30	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-309.73	-115.65	-460.19	-310.70	-121.69	-460.87	
1323/42	190	56	190	57	0	0	0.00	3.60	312	63	0	0.90	0.00	1.00	1.20	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-310.70	-121.69	-460.87	-313.62	-121.03	-458.90	
1323/42	190	57	190	58	0	0	0.00	7.09	271	72	0	0.00	0.60	1.00	1.00	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-313.62	-121.03	-458.90	-319.46	-123.65	-455.89	
1323/42	190	58	190	59	0	0	0.00	4.79	335	85	0	1.50	1.30	5.00	2.00	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-319.46	-123.65	-455.89	-323.33	-121.09	-454.77	
1323/42	190	59	190	60	0	0	0.00	7.83	263	131	0	3.00	1.50	2.00	0.50	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-323.33	-121.09	-454.77	-329.23	-124.68	-458.42	
1323/42	190	60	190	61	0	0	0.00	4.40	263	43	0	3.50	2.00	2.00	1.00	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-329.23	-124.68	-458.42	-331.57	-126.11	-455.00	
1323/42	190	61	190	62	0	0	0.00	10.86	235	28	0	4.00	2.00	1.50	1.00	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0	E10						-331.57	-126.11	-455.00	-334.11	-129.96	-445.18	
1323/42	190	62	190	63	0	0	0.00	1.48	235	200	0	0.60	0.80	0.00	2.50	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-334.11	-129.96	-445.18	-334.11	-129.96	-446.66	
1323/42	190	63	190	64	0	0	0.00	3.33	175	46	0	0.00	1.20	0.80	1.50	0.00	0.00	0	6	-1	0	0	3	5	08/25/2004	0							-334.11	-129.96	-446.66	-333.34	-132.02	-444.17	
